221,43.0
222,41.0
223,41.7
224,41.45
225,41.0
226,39.6
227,40.2
228,41.8
229,42.85
230,42.9
231,42.4
232,44.7
233,45.5
234,44.85
235,46.05
236,45.35
237,45.95
238,45.85
239,43.8
240,44.6
241,45.4
242,43.9
243,45.0
244,44.0
245,44.7
246,45.0
247,44.95
248,44.75
249,44.6
250,46.0
251,46.6
252,48.5
253,48.25
254,47.15
255,48.7
256,48.25
257,49.5
258,50.0
259,50.0
260,50.4
261,49.2
262,47.7
263,50.3
264,52.4
265,52.2
266,51.7
267,51.9
268,52.0
269,51.4
270,50.7
271,52.4
272,52.6
273,52.4
274,52.1
275,50.2
276,52.4
277,53.0
278,52.7
279,52.5
280,52.0
281,51.3
282,50.4
283,51.9
284,51.6
285,50.7
286,51.3
287,50.5
288,50.5
289,51.0
290,51.6
291,55.2
292,59.0
293,58.0
294,57.5
295,56.5
296,56.3
297,56.2
298,55.4
299,56.4
300,54.5
301,54.8
302,56.0
303,57.0
304,56.2
305,56.6
306,56.2
307,55.7
308,56.6
309,60.4
310,59.0
311,59.9
312,59.8
313,57.9
314,57.4
315,57.7
316,56.6
317,56.1
318,58.2
319,58.3
320,56.0
321,53.3
322,53.6
323,52.0
324,52.7
325,52.3
326,53.0
327,51.3
328,52.9
329,53.7
330,54.4
331,53.4
332,54.7
333,55.0
334,55.1
335,55.0
336,54.4
337,55.4
338,54.4
339,55.3
340,56.1
341,55.0
342,55.8
343,53.6
344,54.1
345,54.0
346,54.8
347,55.5
348,55.3
349,56.5
350,57.2
351,57.6
352,57.9
353,56.5
354,56.0
355,58.9
356,58.3
357,57.6
358,56.9
359,56.8
360,57.8
361,57.1
362,57.5
363,58.6
364,58.9
365,57.8
366,57.6
367,57.4
368,57.7
369,56.8
370,58.4
371,58.7
372,59.0
373,58.8
374,59.5
375,59.2
376,61.0
377,59.6
378,59.8
379,60.0
380,62.0
381,62.7
382,62.0
383,63.5
384,62.4
385,61.5
386,62.5
387,62.7
388,62.5
389,62.7
390,62.3
391,62.5
392,62.3
393,60.8
394,61.1
395,60.7
396,63.7
397,64.5
398,65.0
399,62.7
400,62.0
401,62.4
402,62.1
403,60.9
404,61.1
405,61.2
406,61.8
407,63.5
408,63.8
409,61.9
410,61.4
411,62.0
412,61.6
413,61.8
414,61.5
415,61.5
416,61.3
417,60.5
418,60.3
419,60.0
420,59.8
421,59.2
422,59.6
423,59.7
424,60.0
425,60.0
426,60.5
427,62.2
428,62.2
429,61.8
430,62.4
431,62.6
432,62.9
433,62.9
434,61.7
435,62.0
436,62.4
437,62.7
438,62.0
439,60.0
440,61.1
441,60.7
442,60.8
443,61.5
444,61.5
445,62.5
446,62.4
447,62.4
448,61.3
449,62.6
450,62.7
451,62.7
452,61.8
453,62.2
454,61.9
455,62.2
456,62.9
457,63.4
458,63.6
459,63.4
460,63.7
461,63.3
462,63.9
463,64.5
464,64.9
465,64.5
466,64.9
467,64.2
468,64.0
469,64.5
470,63.6
471,62.8
472,63.2
473,63.5
474,62.9
475,62.5
476,63.0
477,62.6
478,61.1
479,60.4
480,60.1
481,59.6
482,60.0
483,61.5
484,59.8
485,59.0
486,59.8
487,59.1
488,57.2
489,58.0
490,57.4
491,58.6
492,58.4
493,59.0
494,59.8
495,58.5
496,58.2
497,58.8
498,59.6
499,59.9
500,60.0
501,59.2
502,60.4
503,61.2
504,61.3
505,61.4
506,61.4
507,60.8
508,59.8
509,59.7
510,60.5
511,60.4
512,60.0
513,59.0
514,59.6
515,60.6
516,61.5
517,62.0
518,62.2
519,62.2
520,61.5
521,62.1
522,62.4
523,63.4
524,63.5
525,62.3
526,62.7
527,63.1
528,62.9
529,63.8
530,64.4
531,63.0
532,62.6
533,62.8
534,62.4
535,61.6
536,61.7
537,63.5
538,63.7
539,62.1
540,61.6
541,61.8
542,61.6
543,61.0
544,59.8
545,59.5
546,59.4
547,59.8
548,60.1
549,60.1
550,61.2
551,61.2
552,59.2
553,59.5
554,59.3
555,58.9
556,58.8
557,59.0
558,58.4
559,58.9
560,58.7
561,58.7
562,60.2
563,59.8
564,59.8
565,60.8
566,61.0
567,59.2
568,58.5
569,58.6
570,59.4
571,60.5
572,61.1
573,61.4
574,62.1
575,62.7
576,63.3
577,62.6
578,62.1
579,62.0
580,61.4
581,61.7
582,61.0
583,60.6
584,60.0
585,60.3
586,61.4
587,59.9
588,59.5
589,60.4
590,60.4
591,59.8
592,59.6
593,60.4
594,60.3
595,59.9
596,61.1
597,61.5
598,61.8
599,62.0
600,62.8
601,62.6
602,62.5
603,63.0
604,63.0
605,62.4
606,62.3
607,62.0
608,62.0
609,61.9
610,60.9
611,60.7
612,61.0
613,61.0
614,60.2
615,60.1
616,60.3
617,59.8
618,59.6
619,60.1
620,59.9
621,60.1
622,59.6
623,58.7
624,58.8
625,58.8
626,59.4
627,58.9
628,59.1
629,59.5
630,59.8
631,60.5
632,60.2
633,59.3
634,59.5
635,59.3
636,60.9
637,61.0
638,61.2
639,60.5
640,61.2
641,62.0
642,61.8
643,60.0
644,60.1
645,60.7
646,61.0
647,61.5
648,62.0
649,62.0
650,61.9
651,61.1
652,61.8
653,61.3
654,61.8
655,61.5
656,61.0
657,61.0
658,61.8
659,61.9
660,60.5
661,60.7
662,61.0
663,61.0
664,61.8
665,62.0
666,62.3
667,62.0
668,62.7
669,62.8
670,63.5
671,63.3
672,63.9
673,63.9
674,64.2
675,63.3
676,64.0
677,64.2
678,63.7
679,63.0
680,63.9
681,64.5
682,63.8
683,63.3
684,63.7
685,63.8
686,63.4
687,63.2
688,64.4
689,64.4
690,64.3
691,63.4
692,64.6
693,66.2
694,68.3
695,68.5
696,68.0
697,68.0
698,70.0
699,69.7
700,69.4
701,69.0
702,70.0
703,71.2
704,72.9
705,71.2
706,71.3
707,71.2
708,71.0
709,70.8
710,70.7
711,70.9
712,70.6
713,70.6
714,71.0
715,71.1
716,71.2
717,69.8
718,71.0
719,72.5
720,74.2
721,74.5
722,74.9
723,74.6
724,74.8
725,75.8
726,76.8
727,78.0
728,76.4
729,74.6
730,75.3
731,75.0
732,74.6
733,75.2
734,76.3
735,75.5
736,73.8
737,72.0
738,71.4
739,72.5
740,72.5
741,72.1
742,72.5
743,73.0
744,73.4
745,72.5
746,71.0
747,70.5
748,70.5
749,71.4
750,70.4
751,70.8
752,71.8
753,70.9
754,71.5
755,71.4
756,70.5
757,70.0
758,70.3
759,68.0
760,68.5
761,67.4
762,68.3
763,69.0
764,68.6
765,68.7
766,69.4
767,71.2
768,71.0
769,70.8
770,70.3
771,70.6
772,70.7
773,72.9
774,72.8
775,72.9
776,71.1
777,70.1
778,70.7
779,69.8
780,69.2
781,69.0
782,68.1
783,69.8
784,70.7
785,70.9
786,70.3
787,70.3
788,72.3
789,73.0
790,73.2
791,74.6
792,73.8
793,74.8
794,75.0
795,75.5
796,74.4
797,75.0
798,75.7
799,75.9
800,74.9
801,75.6
802,75.3
803,75.2
804,75.5
805,75.1
806,74.8
807,74.5
808,74.2
809,74.0
810,75.1
811,76.7
812,77.0
813,76.4
814,77.2
815,77.5
816,77.5
817,76.9
818,75.3
819,74.7
820,76.2
821,77.0
822,75.5
823,74.2
824,74.9
825,75.9
826,75.0
827,74.2
828,72.9
829,72.0
830,72.5
831,71.4
832,72.2
833,72.8
834,73.5
835,73.2
836,72.8
837,71.6
838,72.5
839,71.3
840,70.3
841,72.2
842,70.7
843,69.9
844,69.7
845,68.5
846,71.6
847,71.6
848,72.0
849,72.0
850,73.7
851,73.4
852,73.0
853,72.0
854,72.6
855,71.4
856,70.1
857,70.0
858,66.6
859,65.2
860,63.3
861,65.8
862,66.4
863,65.1
864,66.8
865,66.0
866,65.8
867,64.4
868,63.9
869,65.0
870,66.8
871,67.5
872,67.0
873,67.9
874,69.4
875,69.0
876,69.4
877,68.6
878,67.5
879,66.6
880,66.1
881,68.6
882,68.7
883,69.3
884,68.4
885,67.2
886,69.1
887,71.1
888,71.2
889,70.5
890,72.0
891,69.0
892,67.5
893,67.2
894,69.9
895,70.3
896,70.3
897,70.0
898,68.6
899,69.1
900,69.1
901,69.0
902,69.1
903,70.0
904,70.4
905,70.4
906,70.3
907,71.1
908,70.7
909,71.1
910,69.7
911,70.3
912,71.7
913,71.5
914,71.9
915,71.9
916,73.1
917,73.6
918,73.8
919,73.9
920,73.5
921,74.6
922,75.0
923,74.5
924,74.1
925,72.6
926,73.4
927,75.9
928,76.0
929,75.4
930,75.7
931,74.2
932,73.3
933,74.0
934,73.4
935,72.8
936,71.6
937,73.6
938,73.6
939,74.6
940,76.6
941,76.0
942,76.3
943,75.4
944,76.4
945,76.3
946,74.1
947,75.0
948,75.2
949,74.5
950,72.5
951,72.7
952,72.5
953,72.8
954,76.0
955,75.0
956,75.4
957,75.0
958,75.5
959,75.7
960,75.8
961,75.8
962,75.0
963,75.7
964,75.8
965,76.0
966,75.6
967,75.6
968,76.5
969,76.5
970,77.0
971,77.5
972,75.3
973,75.6
974,76.7
975,78.7
976,78.5
977,77.0
978,76.8
979,76.2
980,76.5
981,77.4
982,77.4
983,77.5
984,78.0
985,76.9
986,76.6
987,77.3
988,78.5
989,78.5
990,80.0
991,80.0
992,80.0
993,79.7
994,78.1
995,79.1
996,81.1
997,80.1
998,80.0
999,79.3
1000,78.9
1001,79.5
1002,79.1
1003,79.7
1004,80.0
1005,80.0
1006,81.3
1007,83.2
1008,83.2
1009,81.1
1010,83.7
1011,83.2
1012,84.9
1013,85.2
1014,85.4
1015,83.6
1016,85.8
1017,85.5
1018,84.1
1019,84.9
1020,85.1
1021,85.0
1022,83.1
1023,83.8
1024,83.0
1025,82.0
1026,82.4
1027,82.6
1028,84.9
1029,84.9
1030,83.8
1031,85.0
1032,85.8
1033,84.3
1034,84.3
1035,84.6
1036,84.2
1037,84.0
1038,86.0
1039,86.8
1040,88.4
1041,88.9
1042,87.6
1043,85.6
1044,84.4
1045,84.6
1046,85.3
1047,85.5
1048,85.4
1049,85.5
1050,83.4
1051,85.1
1052,81.8
1053,82.5
1054,82.2
1055,79.1
1056,80.6
1057,80.0
1058,81.6
1059,82.3
1060,81.7
1061,85.1
1062,79.9
1063,76.5
1064,78.2
1065,77.8
1066,79.8
1067,77.9
1068,80.4
1069,79.4
1070,80.0
1071,79.2
1072,78.1
1073,80.8
1074,80.5
1075,81.6
1076,80.6
1077,80.1
1078,79.6
1079,78.7
1080,79.3
1081,79.9
1082,81.3
1083,83.3
1084,84.2
1085,81.2
1086,81.0
1087,80.9
1088,80.0
1089,79.1
1090,78.1
1091,75.7
1092,75.8
1093,75.5
1094,74.8
1095,74.8
1096,77.5
1097,76.7
1098,74.3
1099,74.8
1100,74.6
1101,76.3
1102,79.3
1103,79.0
1104,81.0
1105,80.0
1106,79.8
1107,80.9
1108,81.4
1109,80.5
1110,82.3
1111,82.0
1112,82.7
1113,83.2
1114,83.0
1115,82.9
1116,82.0
1117,82.4
1118,83.6
1119,82.4
1120,82.7
1121,82.0
1122,83.0
1123,82.4
1124,82.7
1125,82.7
1126,83.3
1127,83.9
1128,84.0
1129,82.0
1130,81.1
1131,83.8
1132,83.5
1133,84.4
1134,84.5
1135,85.0
1136,86.5
1137,86.5
1138,85.7
1139,86.0
1140,85.3
1141,85.7
1142,86.1
1143,85.9
1144,86.4
1145,87.6
1146,89.8
1147,88.9
1148,89.6
1149,89.8
1150,90.6
1151,91.0
1152,89.1
1153,87.1
1154,85.5
1155,86.3
1156,86.4
1157,87.5
1158,87.4
1159,88.1
1160,86.7
1161,86.0
1162,85.7
1163,85.4
1164,84.8
1165,87.3
1166,88.1
1167,88.0
1168,88.7
1169,89.2
1170,89.9
1171,90.3
1172,90.4
1173,91.0
1174,90.5
1175,90.8
1176,91.3
1177,90.3
1178,90.5
1179,90.2
1180,90.2
1181,90.0
1182,90.4
1183,90.5
1184,91.3
1185,95.5
1186,95.3
1187,96.3
1188,95.9
1189,96.5
1190,98.7
1191,97.9
1192,96.6
1193,96.9
1194,96.6
1195,98.1
1196,96.5
1197,98.3
1198,98.4
1199,99.2
1200,98.4
1201,97.0
1202,96.7
1203,97.3
1204,96.0
1205,94.8
1206,95.7
1207,95.2
1208,96.5
1209,96.0
1210,95.6
1211,97.0
1212,99.6
1213,101.0
1214,101.5
1215,100.5
1216,99.7
1217,100.0
1218,101.0
1219,101.0
1220,102.0
1221,100.5
1222,99.2
1223,99.3
1224,101.5
1225,100.5
1226,101.0
1227,101.0
1228,99.9
1229,99.0
1230,99.3
1231,101.0
1232,101.5
1233,101.5
1234,101.5
1235,103.0
1236,103.0
1237,105.0
1238,107.0
1239,107.0
1240,109.0
1241,107.0
1242,105.5
1243,107.0
1244,105.0
1245,103.5
1246,104.5
1247,105.0
1248,102.0
1249,104.0
1250,104.0
1251,103.0
1252,103.5
1253,102.0
1254,102.5
1255,104.5
1256,104.0
1257,103.0
1258,100.5
1259,100.0
1260,98.8
1261,98.7
1262,98.0
1263,99.5
1264,99.0
1265,100.5
1266,100.0
1267,100.5
1268,101.0
1269,100.5
1270,100.5
1271,98.5
1272,97.5
1273,98.3
1274,101.5
1275,100.5
1276,99.4
1277,100.5
1278,100.0
1279,99.9
1280,106.5
1281,108.5
1282,106.0
1283,106.0
1284,107.0
1285,108.5
1286,108.0
1287,109.5
1288,110.5
1289,110.0
1290,111.5
1291,112.5
1292,114.5
1293,115.0
1294,114.5
1295,114.5
1296,115.5
1297,115.0
1298,113.5
1299,113.5
1300,114.0
1301,112.5
1302,112.0
1303,108.0
1304,109.5
1305,112.0
1306,109.5
1307,111.0
1308,110.0
1309,109.5
1310,107.5
1311,109.0
1312,109.5
1313,107.5
1314,108.5
1315,108.5
1316,108.0
1317,104.5
1318,106.0
1319,106.0
1320,106.5
1321,105.5
1322,104.0
1323,103.5
1324,101.0
1325,101.0
1326,101.5
1327,104.5
1328,111.0
1329,108.0
1330,110.0
1331,107.0
1332,107.0
1333,109.0
1334,105.0
1335,106.0
1336,106.0
1337,109.5
1338,110.0
1339,109.5
1340,108.0
1341,109.0
1342,105.5
1343,98.2
1344,97.0
1345,100.0
1346,102.0
1347,102.5
1348,102.5
1349,100.0
1350,102.0
1351,102.5
1352,100.5
1353,100.5
1354,100.5
1355,98.8
1356,97.0
1357,96.4
1358,96.4
1359,96.0
1360,97.2
1361,96.8
1362,96.0
1363,96.5
1364,95.5
1365,94.4
1366,94.5
1367,97.0
1368,96.8
1369,95.6
1370,96.8
1371,98.7
1372,100.5
1373,102.0
1374,102.0
1375,100.5
1376,101.5
1377,102.0
1378,103.0
1379,104.5
1380,104.5
1381,103.5
1382,102.5
1383,102.5
1384,105.5
1385,105.5
1386,103.0
1387,105.5
1388,105.0
1389,103.0
1390,101.5
1391,103.0
1392,100.5
1393,101.5
1394,103.0
1395,105.0
1396,104.0
1397,103.0
1398,105.0
1399,105.0
1400,106.5
1401,105.0
1402,107.0
1403,106.0
1404,107.0
1405,110.0
1406,110.0
1407,111.5
1408,111.0
1409,110.0
1410,107.0
1411,109.5
1412,109.5
1413,110.0
1414,109.5
1415,109.5
1416,109.0
1417,106.5
1418,107.0
1419,107.0
1420,106.0
1421,104.5
1422,105.0
1423,103.0
1424,103.5
1425,104.0
1426,104.0
1427,105.0
1428,103.0
1429,101.0
1430,100.0
1431,101.0
1432,103.5
1433,105.0
1434,105.0
1435,105.0
1436,104.5
1437,104.0
1438,105.0
1439,104.0
1440,103.0
1441,105.0
1442,104.0
1443,105.0
1444,103.0
1445,102.5
1446,102.0
1447,103.5
1448,101.0
1449,102.5
1450,102.0
1451,104.0
1452,103.0
1453,103.0
1454,104.0
1455,104.5
1456,106.0
1457,105.5
1458,104.5
1459,102.5
1460,102.5
1461,102.0
1462,104.0
1463,101.0
1464,102.0
1465,103.0
1466,103.5
1467,105.0
1468,107.0
1469,107.5
1470,107.5
1471,106.5
1472,107.5
1473,107.5
1474,108.0
1475,105.0
1476,100.5
1477,102.0
1478,104.0
1479,103.0
1480,104.5
1481,105.0
1482,105.0
1483,107.5
1484,108.5
1485,108.0
1486,108.0
1487,106.5
1488,107.5
1489,107.0
1490,108.0
1491,107.5
1492,108.0
1493,108.0
1494,107.5
1495,110.0
1496,113.0
1497,114.5
1498,113.0
1499,114.0
1500,113.0
1501,116.5
1502,115.0
1503,114.0
1504,114.5
1505,114.5
1506,112.0
1507,112.5
1508,112.5
1509,113.5
1510,115.5
1511,116.0
1512,117.5
1513,118.5
1514,119.5
1515,120.0
1516,118.5
1517,117.5
1518,119.0
1519,119.0
1520,119.5
1521,120.0
1522,120.5
1523,122.5
1524,121.0
1525,120.0
1526,123.0
1527,121.5
1528,121.5
1529,121.0
1530,121.0
1531,118.5
1532,119.0
1533,120.5
1534,118.5
1535,118.0
1536,117.0
1537,118.0
1538,118.5
1539,119.5
1540,120.0
1541,118.5
1542,120.5
1543,122.0
1544,122.0
1545,122.0
1546,121.0
1547,121.0
1548,120.5
1549,122.0
1550,122.0
1551,123.0
1552,123.5
1553,124.0
1554,122.0
1555,119.5
1556,122.5
1557,123.5
1558,123.0
1559,122.5
1560,123.0
1561,124.5
1562,125.0
1563,123.5
1564,123.0
1565,124.0
1566,125.0
1567,125.5
1568,126.0
1569,124.5
1570,123.0
1571,123.0
1572,123.5
1573,124.5
1574,125.5
1575,126.5
1576,128.0
1577,132.5
1578,134.5
1579,135.0
1580,136.0
1581,134.5
1582,134.0
1583,134.5
1584,136.5
1585,132.5
1586,133.0
1587,130.5
1588,124.5
1589,123.5
1590,123.5
1591,124.5
1592,125.0
1593,123.0
1594,121.5
1595,124.0
1596,124.5
1597,121.0
1598,120.0
1599,123.5
1600,119.5
1601,120.5
1602,121.5
1603,120.5
1604,120.5
1605,121.5
1606,122.5
1607,124.0
1608,124.0
1609,123.0
1610,124.0
1611,125.5
1612,124.5
1613,125.5
1614,125.0
1615,124.5
1616,125.5
1617,125.0
1618,124.0
1619,128.5
1620,126.0
1621,128.0
1622,127.5
1623,127.0
1624,127.0
1625,125.0
1626,125.0
1627,123.0
1628,123.5
1629,122.5
1630,124.5
1631,125.0
1632,125.0
1633,122.0
1634,122.5
1635,123.0
1636,122.0
1637,121.0
1638,120.5
1639,120.0
1640,121.5
1641,121.0
1642,124.5
1643,126.0
1644,125.0
1645,122.5
1646,125.0
1647,120.5
1648,121.0
1649,121.5
1650,121.5
1651,123.5
1652,126.0
1653,125.0
1654,129.0
1655,127.5
1656,125.5
1657,128.0
1658,128.0
1659,129.0
1660,128.5
1661,130.5
1662,131.0
1663,132.0
1664,132.0
1665,132.0
1666,131.0
1667,134.5
1668,134.0
1669,132.0
1670,134.0
1671,135.0
1672,133.0
1673,131.5
1674,136.0
1675,139.0
1676,138.5
1677,138.5
1678,139.0
1679,139.0
1680,140.0
1681,141.5
1682,140.0
1683,137.5
1684,138.0
1685,139.0
1686,137.5
1687,138.0
1688,138.0
1689,136.0
1690,134.5
1691,135.0
1692,136.0
1693,133.0
1694,130.5
1695,131.5
1696,138.0
1697,138.5
1698,137.5
1699,138.0
1700,137.5
1701,139.0
1702,138.5
1703,141.0
1704,140.0
1705,141.0
1706,139.5
1707,133.5
1708,134.0
1709,138.0
1710,134.0
1711,132.0
1712,132.5
1713,130.0
1714,131.5
1715,137.0
1716,139.0
1717,138.0
1718,141.0
1719,140.0
1720,145.0
1721,145.0
1722,147.0
1723,146.5
1724,143.5
1725,141.0
1726,142.5
1727,144.5
1728,146.0
1729,145.5
1730,143.0
1731,142.0
1732,142.5
1733,148.0
1734,148.5
1735,148.5
1736,151.0
1737,154.5
1738,150.5
1739,149.0
1740,150.5
1741,150.5
1742,150.0
1743,149.0
1744,145.5
1745,144.0
1746,146.0
1747,148.0
1748,149.0
1749,146.0
1750,149.0
1751,153.5
1752,154.0
1753,154.0
1754,153.5
1755,151.5
1756,151.0
1757,145.5
1758,142.5
1759,142.5
1760,145.5
1761,144.0
1762,147.0
1763,146.0
1764,143.0
1765,143.0
1766,147.0
1767,147.0
1768,144.0
1769,143.0
1770,147.0
1771,142.5
1772,143.0
1773,142.5
1774,143.5
1775,147.0
1776,152.5
1777,151.5
1778,151.5
1779,148.5
1780,147.0
1781,147.5
1782,147.0
1783,147.5
1784,146.5
1785,146.5
1786,148.5
1787,147.5
1788,148.0
1789,146.0
1790,146.5
1791,146.5
1792,146.5
1793,146.5
1794,145.5
1795,145.5
1796,147.5
1797,146.5
1798,145.0
1799,147.0
1800,146.0
1801,145.0
1802,144.0
1803,143.0
1804,141.0
1805,140.0
1806,138.5
1807,139.0
1808,139.5
1809,143.5
1810,144.5
1811,143.0
1812,142.0
1813,142.5
1814,142.0
1815,142.0
1816,144.5
1817,145.0
1818,146.5
1819,146.0
1820,138.5
1821,140.5
1822,141.0
1823,141.5
1824,142.5
1825,140.5
1826,140.5
1827,138.0
1828,136.5
1829,138.5
1830,138.5
1831,138.5
1832,136.5
1833,140.0
1834,139.0
1835,140.5
1836,139.0
1837,136.0
1838,137.0
1839,134.0
1840,134.0
1841,135.5
1842,138.5
1843,139.5
1844,134.5
1845,136.5
1846,134.0
1847,134.0
1848,133.0
1849,129.0
1850,130.5
1851,128.5
1852,128.0
1853,126.0
1854,124.0
1855,126.0
1856,125.0
1857,126.0
1858,121.0
1859,115.0
1860,123.5
1861,122.5
1862,124.0
1863,125.0
1864,129.0
1865,124.0
1866,125.5
1867,127.0
1868,125.0
1869,122.5
1870,123.0
1871,129.0
1872,125.0
1873,127.5
1874,127.5
1875,126.0
1876,129.5
1877,131.0
1878,131.5
1879,129.5
1880,129.0
1881,124.5
1882,127.0
1883,127.0
1884,130.0
1885,133.5
1886,132.0
1887,132.5
1888,133.0
1889,135.0
1890,136.0
1891,138.5
1892,137.5
1893,136.5
1894,140.0
1895,137.5
1896,138.0
1897,139.0
1898,138.5
1899,137.5
1900,140.0
1901,140.0
1902,139.0
1903,138.0
1904,136.5
1905,136.5
1906,137.5
1907,139.5
1908,144.5
1909,142.5
1910,140.0
1911,142.0
1912,139.5
1913,137.5
1914,138.5
1915,136.0
1916,135.0
1917,138.5
1918,137.0
1919,140.5
1920,141.0
1921,141.0
1922,139.5
1923,141.0
1924,142.5
1925,139.0
1926,139.0
1927,142.5
1928,142.5
1929,142.5
1930,140.5
1931,143.5
1932,142.5
1933,140.5
1934,141.0
1935,139.5
1936,139.0
1937,138.0
1938,143.5
1939,145.0
1940,142.0
1941,141.5
1942,142.0
1943,141.5
1944,142.0
1945,143.0
1946,143.5
1947,142.0
1948,142.5
1949,143.0
1950,139.5
1951,138.0
1952,135.5
1953,133.0
1954,134.0
1955,133.0
1956,133.0
1957,133.5
1958,131.5
1959,137.0
1960,137.0
1961,138.0
1962,134.5
1963,135.0
1964,138.5
1965,139.5
1966,137.5
1967,139.5
1968,140.0
1969,143.0
1970,142.0
1971,144.0
1972,142.5
1973,146.0
1974,145.0
1975,147.5
1976,148.0
1977,151.0
1978,151.0
1979,151.0
1980,149.5
1981,148.0
1982,150.5
1983,149.0
1984,152.0
1985,153.0
1986,154.0
1987,152.5
1988,152.0
1989,152.0
1990,153.0
1991,154.5
1992,155.0
1993,156.0
1994,154.5
1995,156.0
1996,158.5
1997,159.5
1998,160.0
1999,158.5
2000,159.5
2001,158.5
2002,158.0
2003,159.0
2004,159.0
2005,161.5
2006,162.0
2007,158.5
2008,153.5
2009,154.5
2010,157.5
2011,158.5
2012,158.5
2013,161.5
2014,161.5
2015,159.5
2016,158.0
2017,157.5
2018,154.0
2019,157.0
2020,156.5
2021,157.5
2022,158.0
2023,156.5
2024,153.0
2025,150.0
2026,147.5
2027,147.0
2028,147.5
2029,148.0
2030,147.5
2031,147.0
2032,147.0
2033,146.0
2034,144.0
2035,144.5
2036,147.0
2037,147.0
2038,147.0
2039,148.5
2040,154.0
2041,151.0
2042,154.5
2043,155.0
2044,156.5
2045,157.0
2046,156.5
2047,159.0
2048,159.0
2049,160.5
2050,160.0
2051,161.0
2052,162.0
2053,165.5
2054,162.0
2055,162.0
2056,163.0
2057,160.5
2058,163.0
2059,163.0
2060,165.5
2061,166.0
2062,164.0
2063,159.0
2064,155.5
2065,157.0
2066,159.0
2067,162.5
2068,166.0
2069,166.0
2070,164.0
2071,161.5
2072,164.5
2073,170.0
2074,171.0
2075,168.5
2076,169.0
2077,169.5
2078,169.5
2079,170.5
2080,170.0
2081,172.0
2082,171.0
2083,171.5
2084,173.0
2085,175.0
2086,176.5
2087,172.5
2088,177.0
2089,176.0
2090,172.5
2091,174.5
2092,177.0
2093,178.0
2094,178.5
2095,179.5
2096,176.5
2097,177.5
2098,179.0
2099,175.5
2100,177.0
2101,176.0
2102,174.5
2103,173.0
2104,174.0
2105,173.5
2106,177.0
2107,177.0
2108,176.5
2109,174.5
2110,176.0
2111,173.5
2112,174.5
2113,176.5
2114,179.0
2115,184.0
2116,183.0
2117,179.5
2118,178.0
2119,175.0
2120,175.0
2121,173.5
2122,182.5
2123,183.0
2124,184.0
2125,185.5
2126,187.5
2127,183.0
2128,185.5
2129,182.5
2130,186.0
2131,187.0
2132,186.0
2133,187.5
2134,188.0
2135,187.5
2136,189.5
2137,188.5
2138,188.0
2139,186.5
2140,187.0
2141,189.5
